SeniorCitizen,tenure,MonthlyCharges,TotalCharges,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
0,1.5663126948626918,-1.4648032377651747,-0.3553859879070315,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False
1,1.5255632965471373,0.8586565527295975,1.8318933615050597,False,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
0,-0.26741022933725495,-0.34044135201466647,-0.39331365530124546,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False
1,-0.7971524074394618,0.5646948780208239,-0.5162379724525971,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
0,1.5255632965471373,-1.4897152440964267,-0.3914238642259834,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False
0,-1.2453957889105598,0.7357573214954213,-0.930871318954001,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False
0,1.607062093178246,1.444919101725062,2.5059334945584304,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,False
0,-0.5526560175461356,-0.9981183191597198,-0.7434523877806228,True,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,0.8735729234982674,0.5181924662024865,0.8781421749980671,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False
0,-1.1231475939638966,-1.351868809063499,-0.9675903990326404,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,-1.2861451872261143,0.15447717376620732,-0.9810167053929327,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1,1.4440644999160286,-0.39856936678758786,0.5952448458942952,False,True,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,True,False
0,-1.0823981956483424,-0.33711975117049947,-0.8555653420362889,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
0,-0.7564030091239073,0.8852293594829335,-0.43985525410828213,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False
0,-0.9601500007016792,-1.4863936432522598,-0.9358814627349286,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
0,-0.8379018057550162,-1.4780896411418423,-0.8993381771749182,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,0.506828338658278,1.4432583013029787,1.170290690644692,True,False,False,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,True,False,False
1,-0.3489090259683637,0.9350533721454375,-0.03111102398095075,True,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False
0,-1.2046463905950056,0.36872042821497436,-0.8984152559521158,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,1.607062093178246,0.6444132982808305,1.6676793067907134,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,True,False,False
0,-1.2046463905950056,-1.1708415630564006,-0.9690626781261585,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
1,-0.06366323775948311,0.8536741514633475,0.23453646798234726,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False
0,-1.041648797332788,-1.5179488512718458,-0.9479233872610173,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
1,-0.3489090259683637,1.2041030405229591,0.060785560632376424,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False
0,-1.2861451872261143,-1.5146272504276788,-1.0031008917957052,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True
0,0.058584957187179994,-1.4930368449405937,-0.7132157305764291,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
0,-1.2861451872261143,-1.0064223212701373,-0.9963767514581446,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
0,1.158818711707148,0.5314788695791545,1.175322808740448,True,True,True,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False
0,-1.163896992279451,-0.6543326317884421,-0.925070099839243,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,-1.163896992279451,-1.4814112419860093,-0.9700954709231041,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False
0,0.9550717201293761,1.2688742569842146,1.5698057085439991,True,True,True,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False
0,1.2403175083382567,0.31557481470830356,1.0427737416941572,True,True,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False
0,-0.8379018057550162,0.6327876953262459,-0.5868414459969827,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
0,-0.5934054158616899,-1.5063232483172613,-0.8394801435817323,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
1,0.9550717201293761,1.5113511186084008,1.686599191858163,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,True,False
1,-0.38965842428391806,0.9881989856521083,-0.0036211561303357703,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False
0,1.5663126948626918,-1.316992000199746,-0.19965401871653662,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
0,-1.2861451872261143,-1.5063232483172613,-1.002991020221562,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
1,-1.0008993990172337,0.7340965210733374,-0.6980095047150177,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False
0,1.5255632965471373,0.34380842188372235,1.3781896832383527,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False
1,-0.022913839443928746,0.8619781535737647,0.261982387203305,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False
0,1.4848138982315828,1.29544706373755,2.07730250951119,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False
0,0.5883271352893868,2.27345124445513e-05,0.25404965955017,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,True
0,-0.7564030091239073,0.7008805126316681,-0.46861963221895775,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
0,-0.8786512040705705,-1.4847328428301763,-0.9033814511033859,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False
0,-0.6749042124927986,-0.49987819253467936,-0.6555551284661061,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False
1,1.607062093178246,0.6344484957483293,1.6172262799441808,True,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,True,False,False
0,0.5883271352893868,1.2987686645817167,1.2452011298954888,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False
0,0.01783555887162562,-0.4500541798721753,-0.2386144789076961,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True
0,0.5475777369738324,-1.49137604451851,-0.5998941890051884,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True
0,-0.7971524074394618,-0.6709406360092768,-0.7658661889058246,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0.09933435550273437,1.3917734882183912,0.6392813728108679,False,True,True,True,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False
0,-1.0008993990172337,-1.4897152440964267,-0.942957192109747,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False
0,-1.1231475939638966,0.09800995941536929,-0.8576748762598373,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False
1,0.9550717201293761,0.6859333088329173,1.1086527375503872,True,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False
0,1.2403175083382567,1.4532231038354795,2.0083910582086086,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False
0,-0.9601500007016792,0.360416426104557,-0.6931531811378906,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,1.3218163049693654,1.5213159211409015,2.1728468303860695,False,True,True,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False
0,-0.4711572209150268,1.5346023245175695,0.006706771839119942,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False
0,0.4253295420271693,0.8852293594829335,0.7261458393284391,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False
0,1.1995681100227022,1.433293498770478,1.9881527142514415,True,True,True,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
0,0.832823525182713,-0.12951969841006594,0.46412410931186493,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,True,False
1,0.4253295420271693,0.9732517818533569,0.7257283273466952,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False
1,0.6290765336049412,0.18769318220787667,0.546373969715424,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,-0.9194006023861249,0.651056499969164,-0.6312295619508136,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False
0,0.3845801437116149,-1.4830720424080928,-0.6293177965607228,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False
0,0.5883271352893868,-1.5063232483172613,-0.606618329342749,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False
0,0.3030813470805062,-1.4897152440964267,-0.6699922533085155,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False
1,-1.2861451872261143,0.9483397755221049,-0.970512982904848,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
0,1.4440644999160286,0.6444132982808305,1.513990948879281,False,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,True,False,False
0,0.9550717201293761,0.5397828716895718,1.0189755587347513,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False
0,-0.6341548141772443,-1.498019246206844,-0.8667063196544038,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
1,0.7920741268671586,-0.4816093878917613,0.11622675694500788,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False
1,1.607062093178246,1.5495495283163208,2.5143057085081386,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False
0,-0.022913839443928746,-1.501340847051011,-0.7445511035220542,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
0,-1.0008993990172337,0.054829148441199196,-0.7826765397497258,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False
0,0.6698259319204956,0.43183084425414636,0.6690565694036605,False,True,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,False
0,-1.2453957889105598,-1.469785639031425,-0.9922016316407052,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,0.01783555887162562,-1.4897152440964267,-0.7118313487422254,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
1,-0.14516203439059186,1.2107462422112931,0.28424236812470643,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False
0,1.5255632965471373,-1.32363520188808,-0.1586499472463146,True,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False
0,0.6290765336049412,-0.30556454315091375,0.15353914352402004,True,True,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,True,False,False
0,-0.2266608310217006,-1.522931252538096,-0.7912904711625486,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
1,-0.1859114327061462,-0.4650013836709266,-0.4043447613452174,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False
0,-0.4711572209150268,0.6344484957483293,-0.24804145996917804,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
0,0.26233194876495186,-0.37033575961216886,-0.044449433081928814,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,False
0,-0.9194006023861249,1.1576006287046219,-0.5761399546754402,True,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,True,False
0,-0.4711572209150268,0.011648337467028641,-0.3856226451112253,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
0,-0.7564030091239073,-0.47330538578134396,-0.6983830680671044,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False
0,-0.1859114327061462,-0.1361629000983999,-0.22685822047437948,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
0,0.4253295420271693,1.6624839570179963,1.1397024444032404,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
0,-1.2453957889105598,-0.1345020996763163,-0.9524720704305436,True,False,True,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,-1.163896992279451,0.4949412602933183,-0.8691015199707245,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
0,-0.2266608310217006,-0.6360638271455238,-0.46385120590114515,True,True,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,True,True,False,False
0,-1.2861451872261143,-1.5113056495835118,-1.0030569431660479,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,1.607062093178246,1.7089863688363336,2.510218485950013,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False
0,-0.715653610808353,-0.011602868442139539,-0.5745358296929504,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
0,0.09933435550273437,0.2806980058445508,0.15789005786008867,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,True,False,False,False
0,-0.2266608310217006,0.6709861050341659,-0.06602821024364262,True,True,True,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False
0,0.832823525182713,-0.5413982030867661,0.08497928125869703,False,True,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False
0,0.1808331521338431,0.335504419773305,0.15687923937797185,False,True,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False
0,-1.2861451872261143,-0.48659178915801166,-0.9894987909167837,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False
0,-1.2861451872261143,0.335504419773305,-0.9786215050766123,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,0.22158255044939748,0.6278052940599959,0.40949596264789273,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False
0,-1.2861451872261143,1.1708870320812899,-0.9675684247178118,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,False
0,1.607062093178246,1.4681703076342307,2.450777964338571,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
0,0.7920741268671586,1.1725478325033731,1.2932369821108722,False,True,True,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,False,True,False
0,-0.8786512040705705,0.4816548569166504,-0.6299330773759245,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
1,1.1995681100227022,0.6460740987029139,1.167851541698714,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0,-1.2861451872261143,-1.498019246206844,-1.0028811486474187,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,0.7920741268671586,1.2041030405229591,1.3181338808117093,False,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False
0,0.3030813470805062,1.4980647152317328,0.9524812820633198,True,True,True,True,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,True,False,False
0,0.7920741268671586,-1.5079840487393448,-0.5666909992991297,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False
0,1.4033151016004741,1.2987686645817167,2.0827301652738615,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False,True,False
0,-1.2453957889105598,-1.5030016474730943,-0.9943551144939107,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,-1.2861451872261143,-1.498019246206844,-1.0028811486474187,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,-0.715653610808353,-0.870236686659293,-0.7466166891159454,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,True
0,0.14008375381828872,1.363539881042972,0.673539329628701,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,True,False,False
0,0.22158255044939748,0.6394308970145799,0.4230760892119856,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,True,False,False
0,1.607062093178246,0.391971634124143,1.391681912543131,False,True,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,False
0,-1.2453957889105598,0.3238788168187209,-0.947989310205503,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,-0.6341548141772443,-1.512966450005595,-0.8494345081991014,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
1,0.8735729234982674,1.2124070426333764,1.3497768941649353,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,True,True,False,False
0,1.5255632965471373,0.9599653784766895,1.8797753935166421,False,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False
0,-0.1859114327061462,-0.1660573076959023,-0.2723890007992992,True,True,True,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,True,False,False
0,1.2810669066538112,1.5429063266279868,2.182098016928922,False,True,True,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,True,False
0,-1.2861451872261143,-0.6460286296780248,-0.991608325140332,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,-1.2861451872261143,-1.3219744014659962,-1.0005518712755843,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,-0.1044126360750375,0.04320354548661463,-0.16627503449184888,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
0,-1.2861451872261143,-1.512966450005595,-1.0030789174808765,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,-0.6749042124927986,-0.06474848194881082,-0.5426730731914381,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
0,-1.2453957889105598,-1.4930368449405937,-0.9968162377547173,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,0.6290765336049412,1.2904646624712994,1.1620942712136135,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False
0,-1.163896992279451,0.3122532138641368,-0.87991288286641,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False
0,-0.06366323775948311,0.5364612708454051,0.1071953135504412,False,True,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False,True
0,1.1995681100227022,0.8536741514633475,1.4435412955386957,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0,1.4440644999160286,0.1926755834741268,1.124254501078714,True,True,True,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False
0,1.0773199150760393,0.9416965738337709,1.3556660105390077,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False
0,-1.163896992279451,-1.4814112419860093,-0.9743804623146868,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
1,1.4440644999160286,-1.5113056495835118,-0.48707805667500625,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
0,0.7105753302360499,1.483117511432982,1.3641480960628587,False,True,False,True,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False
0,0.34383074539606057,0.32055721597455417,0.346671396552842,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False
0,-0.7971524074394618,-1.1077311470172289,-0.8402492446007342,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,-0.715653610808353,-0.1776829106504866,-0.6305483581911261,True,True,True,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
0,1.4440644999160286,-0.8336990773734566,0.2173305794715306,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
1,-1.2453957889105598,0.14285157081162275,-0.9440339335363498,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,1.4440644999160286,1.270535057406298,2.0974749305238714,True,True,True,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,True,False,False
0,1.2403175083382567,-1.516288050849762,-0.4561821700259536,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False
0,-1.2861451872261143,0.3188964155524703,-0.9788412482248986,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,-1.0823981956483424,-0.6775838376976105,-0.8970088998030835,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,-1.2453957889105598,0.6975589117875013,-0.9389139181812794,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
0,0.4660789403427237,-1.4930368449405937,-0.640151133771237,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
0,1.158818711707148,1.2007814396787924,1.7940096427405023,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False,False
0,-1.2861451872261143,0.15281637334412346,-0.9810386797077615,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,-1.2861451872261143,0.3222180163966375,-0.9787972995952413,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1,-0.8786512040705705,0.8204581430216781,-0.5511771330301175,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
1,-0.7564030091239073,1.1692262316592064,-0.4096185969040884,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False
0,-0.1859114327061462,1.3220198704908854,0.32707030772570483,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False
0,1.1995681100227022,1.167565431237123,1.7497973213053009,False,True,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False
0,-1.2861451872261143,-0.16107490642965194,-0.9851918252103723,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
0,-1.2046463905950056,0.33052201850705487,-0.9182800365571965,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1,0.34383074539606057,-0.36701415876800186,-0.03798898452231172,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False
1,0.9550717201293761,1.320359070068802,1.5555663525350476,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False
1,0.3845801437116149,1.0147717924054436,0.7158179113589834,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False
1,0.9550717201293761,1.1592614291267056,1.49621372818292,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False
0,-0.26741022933725495,0.5613732771766571,-0.09813268420826973,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False
